Componente1,Componente2
-0.26084150628989666,-0.965381638833274,
-0.2547707256833823,-0.967001487762435,
-0.2486898871648553,-0.968583161128631,
-0.24259923079540832,-0.9701265964901056,
-0.23649899702372423,-0.9716317329146741,
-0.23038942667659051,-0.9730985109821266,
-0.2242707609493815,-0.9745268727865771,
-0.21814324139654237,-0.9759167619387474,
-0.21200710992205485,-0.9772681235681934,
-0.2058626087698819,-0.978580904325472,
-0.1997099805144071,-0.9798550523842469,
-0.19354946805085987,-0.9810905174433342,
-0.18738131458572463,-0.9822872507286887,
-0.18120576362713775,-0.9834452049953296,
-0.1750230589752768,-0.9845643345292052,
-0.16883344471273415,-0.9856445951489979,
-0.1626371651948834,-0.9866859442078681,
-0.15643446504023104,-0.9876883405951377,
-0.15022558912075673,-0.9886517447379141,
-0.14401078255225225,-0.9895761186026509,
-0.13779029068463852,-0.9904614256966512,
-0.13156435909228334,-0.9913076310695065,
-0.1451679275551657,-0.9797819466788508,
-0.1587665480765935,-0.9682170952985596,
-0.1723604668460678,-0.9566130466131272,
-0.18594993023870837,-0.9449697718544905,
-0.1995351848055248,-0.9332872438031649,
-0.21311647726368657,-0.9215654367893176,
-0.22669405448677687,-0.9098043266937831,
-0.2402681634950527,-0.8980038909490133,
-0.21416966346396632,-0.9108296178112245,
-0.18806818965957783,-0.9236159785474628,
-0.16196398948362384,-0.9363629552501362,
-0.13585731044547256,-0.9490705315664667,
-0.10974840015235514,-0.9617386926991363,
-0.08363750629958891,-0.9743674254068706,
-0.05752487666079699,-0.9869567180049621,
-0.0314107590781283,-0.9995065603657316,
-0.025130095443337875,-0.9996841892832999,
-0.018848439715408963,-0.999822352380809,
-0.012566039883352009,-0.9999210442038161,
-0.006283143965558744,-0.9999802608561371,
-0.00000000000000018369701987210297,-1,
0.006283143965558377,-0.9999802608561371,
0.012566039883352531,-0.9999210442038161,
0.018848439715407707,-0.999822352380809,
0.025130095443337507,-0.9996841892832999,
0.03141075907812793,-0.9995065603657316,
0.03769018266993467,-0.9992894726405892,
0.043968118317864645,-0.9990329346781247,
0.05024431817976891,-0.9987369566060176,
0.056518534482024374,-0.998401550108975,
0.06279051952931372,-0.9980267284282716,
0.06906002571440575,-0.9976125063612252,
0.07532680552793229,-0.9971589002606139,
0.08159061156815761,-0.9966659280340299,
0.08785119655074285,-0.9961336091431725,
0.0941083133185136,-0.9955619646030801,
0.10036171485121467,-0.9949510169813002,
0.10661115427526019,-0.9943007903969988,
0.11285638487348157,-0.9936113105200084,
0.11909716009486923,-0.9928826045698137,
0.12533323356430423,-0.9921147013144779,
0.13156435909228212,-0.9913076310695066,
0.13779029068463816,-0.9904614256966512,
0.14401078255225186,-0.989576118602651,
0.15022558912075726,-0.988651744737914,
0.15643446504023067,-0.9876883405951378,
0.16263716519488303,-0.9866859442078681,
0.16883344471273293,-0.9856445951489982,
0.17502305897527645,-0.9845643345292053,
0.1812057636271374,-0.9834452049953297,
0.18738131458572427,-0.9822872507286887,
0.1935494680508604,-0.9810905174433341,
0.19970998051440675,-0.979855052384247,
0.2058626087698807,-0.9785809043254723,
0.2120071099220545,-0.9772681235681935,
0.2181432413965429,-0.9759167619387473,
0.22427076094938114,-0.9745268727865771,
0.23038942667659015,-0.9730985109821266,
0.23649899702372387,-0.9716317329146741,
0.2425992307954071,-0.9701265964901059,
0.24868988716485493,-0.9685831611286311,
0.25477072568338194,-0.9670014877624351,
0.2608415062898972,-0.9653816388332738,
0.26690198932037545,-0.9637236782900097,
0.2729519355173247,-0.962027671586086,
0.2789911060392284,-0.9602936856769433,
0.2850192624699766,-0.9585217890173757,
0.29103616682827194,-0.9567120515588304,
0.29704158157703464,-0.9548645447466431,
0.30303526963277333,-0.9529793415172191,
0.30901699437494723,-0.9510565162951536,
0.3149865196553042,-0.9490961449902948,
0.32094360980720943,-0.9470983049947443,
0.32688802965494285,-0.9450630751798047,
0.3190125081095612,-0.9371798375748588,
0.3111238474184401,-0.9292593723182144,
0.30322181393423997,-0.9213017626998576,
0.295306174537557,-0.9133070934761701,
0.2873766966461237,-0.9052754508665841,
0.27943314822399284,-0.8972069225501776,
0.2714752977906993,-0.8891015976622125,
0.26350291443039686,-0.8809595667906168,
0.28312984062782254,-0.8844023186084193,
0.3027417737968431,-0.8878085499620817,
0.3223384847700757,-0.8911783557758424,
0.34191974498107897,-0.8945118324119588,
0.36148532647338616,-0.897809077666901,
0.3810350019094976,-0.901070190767492,
0.4005685445798586,-0.9042952723669901,
0.4200857284118058,-0.9074844245411171,
0.4257792915650726,-0.9048270524660196,
0.4314560456809586,-0.9021339593682031,
0.437115766650933,-0.899405251566371,
0.4427582310389013,-0.896641036785236,
0.4483832160900316,-0.8938414241512641,
0.45399049973954664,-0.891006524188368,
0.45957986062148815,-0.8881364488135444,
0.46515107807745826,-0.8852313113324553,
0.47070393216533213,-0.8822912264349535,
0.4762382036679391,-0.8793163101905562,
0.48175367410171493,-0.8763066800438638,
0.48725012572533166,-0.8732624548099205,
0.4927273415482921,-0.8701837546695254,
0.498185105339491,-0.8670707011644899,
0.5036232016357607,-0.8639234171928354,
0.5090414157503709,-0.860742027003944,
0.5144395337815064,-0.8575266561936523,
0.5198173426207091,-0.8542774316992954,
0.5251746299612957,-0.8509944817946918,
0.5305111843067337,-0.8476779360850835,
0.5358267949789968,-0.844327925502015,
0.5411212521268757,-0.8409445822981693,
0.5463943467342686,-0.8375280400421421,
0.5516458706284302,-0.8340784336131712,
0.5568756164881883,-0.8305958991958124,
0.5620833778521306,-0.8270805742745618,
0.5672689491267562,-0.8235325976284277,
0.572432125594591,-0.8199521093254523,
0.5775727034222673,-0.8163392507171842,
0.5826904796685755,-0.8126941644330944,
0.5877852522924729,-0.8090169943749476,
0.5928568201610595,-0.8053078857111218,
0.5979049830575188,-0.8015669848708766,
0.6029295416890244,-0.7977944395385713,
0.6079302976946054,-0.7939903986478353,
0.6129070536529762,-0.7901550123756906,
0.6178596130903344,-0.7862884321366188,
0.6227877804881122,-0.7823908105765883,
0.6276913612907007,-0.7784623015670233,
0.6325701619131243,-0.7745030601987339,
0.6374239897486893,-0.7705132427757896,
0.6422526531765836,-0.7664930068093505,
0.6470559615694447,-0.7624425110114476,
0.6518337253008788,-0.7583619152887218,
0.6565857557529562,-0.7542513807361041,
0.6613118653236519,-0.7501110696304595,
0.6660118674342514,-0.7459411454241823,
0.6706855765367196,-0.7417417727387396,
0.6753328081210244,-0.737513117358174,
0.6799533787224195,-0.7332553462225597,
0.6845471059286886,-0.7289686274214116,
0.6891138083873481,-0.7246531301870469,
0.6936533058128044,-0.7203090248879075,
0.6981654189934724,-0.7159364830218314,
0.7026499697988493,-0.7115356772092852,
0.7071067811865474,-0.7071067811865477,
0.7115356772092856,-0.702649969798849,
0.7159364830218311,-0.6981654189934727,
0.7203090248879065,-0.6936533058128054,
0.724653130187046,-0.6891138083873491,
0.7289686274214119,-0.6845471059286883,
0.7332553462225601,-0.6799533787224191,
0.7375131173581737,-0.6753328081210247,
0.7417417727387388,-0.6706855765367206,
0.745941145424182,-0.6660118674342518,
0.7501110696304591,-0.6613118653236523,
0.7542513807361038,-0.6565857557529565,
0.7583619152887221,-0.6518337253008785,
0.7624425110114479,-0.6470559615694443,
0.7664930068093496,-0.6422526531765846,
0.7705132427757887,-0.6374239897486903,
0.7745030601987337,-0.6325701619131247,
0.7784623015670236,-0.6276913612907002,
0.782390810576588,-0.6227877804881127,
0.7862884321366186,-0.6178596130903348,
0.7901550123756903,-0.6129070536529765,
0.793990398647835,-0.6079302976946057,
0.7977944395385705,-0.6029295416890254,
0.8015669848708769,-0.5979049830575184,
0.8053078857111221,-0.5928568201610591,
0.8090169943749473,-0.5877852522924734,
0.8126941644330936,-0.5826904796685766,
0.8163392507171839,-0.5775727034222677,
0.819952109325452,-0.5724321255945913,
0.8235325976284275,-0.5672689491267565,
0.8270805742745616,-0.5620833778521309,
0.8305958991958127,-0.556875616488188,
0.834078433613171,-0.5516458706284305,
0.8375280400421413,-0.5463943467342697,
0.8409445822981689,-0.541121252126876,
0.8443279255020153,-0.5358267949789963,
0.8476779360850832,-0.5305111843067342,
0.8509944817946916,-0.5251746299612962,
0.8542774316992952,-0.5198173426207094,
0.8575266561936521,-0.5144395337815068,
0.8607420270039432,-0.509041415750372,
0.8639234171928352,-0.503623201635761,
0.8670707011644901,-0.4981851053394906,
0.8701837546695256,-0.4927273415482917,
0.8732624548099199,-0.48725012572533277,
0.8763066800438636,-0.4817536741017153,
0.879316310190556,-0.4762382036679395,
0.8822912264349533,-0.4707039321653325,
0.885231311332455,-0.46515107807745865,
0.8881364488135446,-0.4595798606214877,
0.8910065241883678,-0.45399049973954697,
0.8938414241512636,-0.4483832160900328,
0.8966410367852354,-0.44275823103890244,
0.8994052515663712,-0.43711576665093255,
0.9021339593682028,-0.43145604568095897,
0.9048270524660194,-0.425779291565073,
0.907484424541117,-0.4200857284118062,
0.9101059706849955,-0.4143755809932844,
0.9126915874035025,-0.4086490747363497,
0.9152411726209175,-0.40290643571366286,
0.9177546256839813,-0.39714789063478034,
0.9202318473658703,-0.3913736668372025,
0.9226727398701147,-0.385583992277397,
0.9250772068344577,-0.3797790955218019,
0.9274451533346612,-0.3739592057378008,
0.9297764858882515,-0.36812455268467786,
0.9320711124582108,-0.3622753667045459,
0.9343289424566121,-0.3564118787132505,
0.9365498867481923,-0.3505343201912592,
0.9387338576538738,-0.34464292317451756,
0.9408807689542251,-0.33873792024529226,
0.9236326184878403,-0.32424556346647976,
0.9063472403697562,-0.3097400675419295,
0.8890245527796712,-0.29522166663769045,
0.8716644753701971,-0.28069059542927965,
0.8542669292700319,-0.2661470890924153,
0.8368318370870728,-0.25159138329373576,
0.8193591229114727,-0.23702371418148982,
0.801848712318636,-0.2224443183762198,
0.8230163671822056,-0.22500139507443095,
0.8441461812467971,-0.2275472197001909,
0.8652380845609641,-0.23008203023479368,
0.8862920086699123,-0.23260606509435,
0.9073078866182009,-0.2351195631203774,
0.9282856529523864,-0.23762276357036946,
0.9492252437236066,-0.24011590610834888,
0.9701265964901058,-0.24259923079540752,
0.9716317329146739,-0.23649899702372515,
0.9730985109821264,-0.23038942667659143,
0.9745268727865772,-0.2242707609493807,
0.9759167619387474,-0.21814324139654243,
0.9772681235681934,-0.2120071099220549,
0.978580904325472,-0.20586260876988197,
0.9798550523842469,-0.1997099805144072,
0.981090517443334,-0.19354946805086082,
0.9822872507286887,-0.18738131458572468,
0.9834452049953297,-0.18120576362713692,
0.9845643345292054,-0.175023058975276,
0.9856445951489979,-0.1688334447127342,
0.9866859442078679,-0.16263716519488433,
0.9876883405951377,-0.15643446504023112,
0.9886517447379141,-0.1502255891207568,
0.9895761186026509,-0.1440107825522523,
0.9904614256966512,-0.13779029068463858,
0.9913076310695066,-0.13156435909228253,
0.9921147013144778,-0.12533323356430465,
0.9811640466399029,-0.13829073790405483,
0.970174194660187,-0.15124354049184974,
0.9591451166072666,-0.16419188770281265,
0.9480767852616572,-0.17713602608795231,
0.9369691749535262,-0.19007620236443645,
0.925822261563708,-0.20301266340584911,
0.9146360225246546,-0.2159456562324482,
0.9034104368213278,-0.22887542800140717,
0.91558260085185,-0.20341507037869633,
0.927715380848807,-0.17795198638441911,
0.9398087604594212,-0.15248642352794634,
0.9518627248863745,-0.12701862941650743,
0.9638772608883924,-0.101548851745418,
0.9758523567807676,-0.07607733828830282,
0.9877880024358209,-0.05060433688731267,
0.9996841892832999,-0.025130095443337937,
0.999822352380809,-0.018848439715408137,
0.9999210442038161,-0.01256603988335296,
0.9815922478519731,-0.0018807711496809524,
